Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015-16,21.0,HOU,NBA,PF,3.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.2,8.2,0.0,8.2,0.0,0.0,0.0,0.0,,95.0,10.8,,,,0.0,18.5,9.2,0.0,8.2,0.0,,0.0,0.0,0.0,0.0,0.116,-2.8,5.1,2.2,0.0
2016-17,22.0,HOU,NBA,PF,77.0,2.0,1419.0,6.9,14.5,0.473,2.0,6.3,0.321,4.8,8.2,0.591,1.3,2.3,0.559,3.2,6.4,9.6,2.6,1.3,0.7,1.4,2.8,17.0,115.0,110.0,13.1,0.549,0.436,0.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.9,1.9,1.2,3.1,0.104,0.3,-0.6,-0.2,0.6
2017-18,23.0,LAC,NBA,PF,73.0,1.0,883.0,7.0,14.3,0.494,0.6,3.3,0.167,6.5,11.0,0.593,2.0,3.1,0.661,2.4,7.2,9.6,2.1,1.3,0.5,1.8,3.9,16.7,107.0,111.0,11.5,0.534,0.232,0.216,5.6,16.0,10.8,6.2,1.3,0.9,10.4,15.5,0.6,0.6,1.2,0.066,-2.3,-0.6,-2.9,-0.2
2018-19,24.0,TOT,NBA,PF,47.0,5.0,788.0,7.3,15.5,0.469,1.2,3.8,0.306,6.1,11.8,0.521,1.7,2.8,0.609,3.2,5.8,9.0,2.8,2.3,0.4,1.5,2.9,17.4,109.0,114.0,13.3,0.519,0.242,0.18,7.2,13.5,10.2,8.3,2.3,0.7,8.0,16.2,0.6,0.5,1.0,0.064,-1.0,-0.7,-1.8,0.1
2018-19,24.0,CLE,NBA,PF,9.0,5.0,169.0,6.5,14.1,0.458,1.5,3.8,0.385,5.0,10.3,0.486,2.4,2.9,0.8,2.6,7.1,9.7,2.6,3.2,0.0,1.5,3.8,16.8,114.0,114.0,14.0,0.544,0.271,0.208,5.7,16.5,10.8,7.9,3.2,0.0,8.7,14.9,0.2,0.1,0.3,0.08,-0.9,-0.1,-1.1,0.0
2018-19,24.0,WAS,NBA,PF,38.0,0.0,619.0,7.5,15.9,0.471,1.1,3.7,0.286,6.4,12.2,0.528,1.5,2.8,0.556,3.4,5.4,8.8,2.8,2.1,0.5,1.5,2.6,17.6,108.0,114.0,13.2,0.514,0.236,0.173,7.6,12.6,10.1,8.4,2.1,1.0,7.8,16.6,0.4,0.4,0.8,0.059,-1.0,-0.9,-1.9,0.0
2021-22,27.0,TOR,NBA,PF,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.003,-6.2,-3.4,-9.6,0.0
Career,,,NBA,,201.0,8.0,3097.0,7.0,14.7,0.478,1.4,4.8,0.288,5.6,9.9,0.57,1.6,2.6,0.606,3.0,6.5,9.4,2.5,1.6,0.6,1.5,3.1,17.0,111.0,112.0,12.7,0.537,0.327,0.18,6.7,14.7,10.7,7.4,1.6,1.0,8.8,15.4,3.0,2.3,5.4,0.083,-0.8,-0.6,-1.4,0.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,HOU,NBA,,80.0,2.0,1425.0,6.8,14.5,0.473,2.0,6.3,0.321,4.8,8.2,0.591,1.3,2.3,0.559,3.2,6.4,9.6,2.6,1.3,0.7,1.4,2.8,17.0,115.0,110.0,13.0,0.549,0.436,0.159,7.2,14.6,10.9,7.7,1.3,1.2,8.2,14.8,1.9,1.2,3.1,0.105,0.3,-0.5,-0.2,0.6
1 season,,LAC,NBA,,73.0,1.0,883.0,7.0,14.3,0.494,0.6,3.3,0.167,6.5,11.0,0.593,2.0,3.1,0.661,2.4,7.2,9.6,2.1,1.3,0.5,1.8,3.9,16.7,107.0,111.0,11.5,0.534,0.232,0.216,5.6,16.0,10.8,6.2,1.3,0.9,10.4,15.5,0.6,0.6,1.2,0.066,-2.3,-0.6,-2.9,-0.2
1 season,,WAS,NBA,,38.0,0.0,619.0,7.5,15.9,0.471,1.1,3.7,0.286,6.4,12.2,0.528,1.5,2.8,0.556,3.4,5.4,8.8,2.8,2.1,0.5,1.5,2.6,17.6,108.0,114.0,13.2,0.514,0.236,0.173,7.6,12.6,10.1,8.4,2.1,1.0,7.8,16.6,0.4,0.4,0.8,0.059,-1.0,-0.9,-1.9,0.0
1 season,,CLE,NBA,,9.0,5.0,169.0,6.5,14.1,0.458,1.5,3.8,0.385,5.0,10.3,0.486,2.4,2.9,0.8,2.6,7.1,9.7,2.6,3.2,0.0,1.5,3.8,16.8,114.0,114.0,14.0,0.544,0.271,0.208,5.7,16.5,10.8,7.9,3.2,0.0,8.7,14.9,0.2,0.1,0.3,0.08,-0.9,-0.1,-1.1,0.0
1 season,,TOR,NBA,,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.003,-6.2,-3.4,-9.6,0.0
