Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2009-10,24.0,MEM,NBA,SF,80.0,1.0,1321.0,8.7,19.3,0.451,0.4,2.2,0.196,8.3,17.1,0.483,5.3,6.8,0.777,3.0,4.8,7.8,2.0,1.3,0.8,3.7,4.1,23.1,102.0,112.0,13.0,0.518,0.113,0.352,6.8,11.0,8.9,6.2,1.3,1.2,14.1,22.1,0.6,0.7,1.2,0.044,-1.5,-1.7,-3.1,-0.4
2010-11,25.0,MEM,NBA,SF,78.0,46.0,1577.0,7.7,16.4,0.472,0.6,1.7,0.34,7.2,14.7,0.486,2.9,3.8,0.767,1.3,4.9,6.2,2.4,2.3,0.8,2.0,4.0,18.9,106.0,106.0,12.5,0.525,0.101,0.235,3.0,11.2,7.1,6.9,2.3,1.2,10.1,17.3,1.1,1.8,2.9,0.088,-1.6,0.7,-0.9,0.5
2011-12,26.0,TOT,NBA,SF,35.0,2.0,375.0,6.4,18.0,0.354,0.7,2.4,0.294,5.7,15.6,0.364,2.7,3.7,0.731,2.8,5.9,8.8,2.1,2.4,0.8,2.3,3.3,16.1,89.0,101.0,9.7,0.412,0.134,0.205,6.0,13.1,9.5,6.2,2.4,1.2,10.4,18.9,-0.3,0.6,0.2,0.03,-2.9,0.6,-2.3,0.0
2011-12,26.0,MEM,NBA,SF,21.0,2.0,240.0,7.0,18.3,0.386,0.0,2.0,0.0,7.0,16.3,0.432,2.2,2.6,0.833,3.1,5.9,9.0,2.0,2.4,0.4,2.0,2.6,16.3,92.0,102.0,10.6,0.419,0.108,0.145,6.7,13.4,10.0,6.0,2.4,0.7,9.3,18.4,-0.1,0.3,0.2,0.042,-2.3,0.5,-1.8,0.0
2011-12,26.0,PHI,NBA,SF,14.0,0.0,135.0,5.2,17.4,0.295,2.0,3.2,0.625,3.2,14.3,0.222,3.6,5.6,0.643,2.4,5.9,8.3,2.4,2.4,1.6,2.8,4.4,15.9,83.0,98.0,8.2,0.399,0.182,0.318,4.9,12.4,8.6,6.5,2.4,2.2,12.2,19.9,-0.2,0.2,0.0,0.01,-3.9,0.7,-3.2,0.0
2012-13,27.0,IND,NBA,SG,56.0,3.0,693.0,4.5,11.4,0.392,1.2,4.0,0.308,3.2,7.4,0.438,1.8,3.3,0.535,2.0,7.5,9.4,3.2,1.2,0.6,2.5,4.8,11.9,94.0,102.0,7.5,0.464,0.351,0.291,4.3,15.3,9.9,9.4,1.2,0.9,16.5,13.2,-0.2,1.1,0.9,0.062,-3.5,0.8,-2.7,-0.1
Career,,,NBA,,249.0,52.0,3966.0,7.4,16.7,0.442,0.6,2.3,0.28,6.7,14.4,0.468,3.5,4.7,0.742,2.1,5.4,7.5,2.4,1.8,0.7,2.7,4.1,18.9,101.0,107.0,11.5,0.504,0.138,0.284,4.8,12.0,8.4,7.0,1.8,1.1,12.5,18.4,1.1,4.1,5.2,0.063,-2.0,-0.1,-2.1,-0.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MEM,NBA,,179.0,49.0,3138.0,8.1,17.8,0.455,0.5,1.9,0.243,7.6,15.9,0.481,3.9,5.0,0.776,2.2,4.9,7.1,2.2,1.9,0.7,2.7,3.9,20.5,103.0,108.0,12.6,0.514,0.107,0.282,4.9,11.3,8.1,6.5,1.9,1.1,12.0,19.4,1.5,2.8,4.3,0.066,-1.6,-0.3,-1.9,0.1
1 season,,IND,NBA,,56.0,3.0,693.0,4.5,11.4,0.392,1.2,4.0,0.308,3.2,7.4,0.438,1.8,3.3,0.535,2.0,7.5,9.4,3.2,1.2,0.6,2.5,4.8,11.9,94.0,102.0,7.5,0.464,0.351,0.291,4.3,15.3,9.9,9.4,1.2,0.9,16.5,13.2,-0.2,1.1,0.9,0.062,-3.5,0.8,-2.7,-0.1
1 season,,PHI,NBA,,14.0,0.0,135.0,5.2,17.4,0.295,2.0,3.2,0.625,3.2,14.3,0.222,3.6,5.6,0.643,2.4,5.9,8.3,2.4,2.4,1.6,2.8,4.4,15.9,83.0,98.0,8.2,0.399,0.182,0.318,4.9,12.4,8.6,6.5,2.4,2.2,12.2,19.9,-0.2,0.2,0.0,0.01,-3.9,0.7,-3.2,0.0
