Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002-03,21.0,CLE,NBA,PF,81.0,54.0,2049.0,8.3,15.4,0.536,0.0,0.0,0.0,8.3,15.4,0.536,3.7,4.8,0.771,5.0,10.1,15.2,2.6,1.5,1.2,2.6,5.6,20.2,114.0,105.0,17.9,0.577,0.002,0.311,10.8,22.7,16.6,9.3,1.5,1.7,12.8,17.1,4.2,1.8,5.9,0.139,0.6,-0.6,0.0,1.0
2003-04,22.0,CLE,NBA,PF,75.0,75.0,2592.0,9.6,18.3,0.523,0.0,0.1,0.167,9.6,18.2,0.526,4.5,5.8,0.768,4.7,12.8,17.5,3.0,1.5,1.1,2.7,4.1,23.7,113.0,101.0,20.8,0.567,0.007,0.317,9.8,26.8,18.3,10.3,1.5,1.5,11.6,20.0,6.1,3.4,9.4,0.174,2.4,-0.2,2.1,2.7
2004-05,23.0,UTA,NBA,PF,51.0,51.0,1772.0,11.1,21.2,0.521,0.0,0.0,0.0,11.1,21.2,0.522,5.7,8.2,0.698,4.3,9.7,14.0,4.4,1.3,0.7,4.2,5.5,27.9,108.0,108.0,19.2,0.56,0.001,0.387,9.6,22.7,16.0,15.9,1.3,1.1,14.5,24.6,2.7,1.4,4.1,0.111,2.1,-0.7,1.4,1.5
2005-06,24.0,UTA,NBA,PF,33.0,19.0,1025.0,11.7,21.3,0.549,0.0,0.0,,11.7,21.3,0.549,5.3,7.3,0.723,3.9,11.3,15.2,4.7,1.6,0.4,3.7,5.6,28.6,113.0,105.0,21.4,0.585,0.0,0.343,8.6,25.3,16.9,18.0,1.6,0.6,13.1,23.9,2.2,1.3,3.5,0.162,2.4,-0.3,2.1,1.1
2006-07,25.0,UTA,NBA,PF,74.0,74.0,2557.0,13.3,23.6,0.561,0.0,0.0,,13.3,23.6,0.561,5.2,7.6,0.685,4.8,13.0,17.8,4.5,1.4,0.4,4.0,4.4,31.7,114.0,104.0,24.1,0.588,0.0,0.322,11.2,29.9,20.6,16.6,1.4,0.7,12.8,26.5,6.5,3.4,9.9,0.185,4.4,0.2,4.6,4.3
2007-08,26.0,UTA,NBA,PF,81.0,81.0,2827.0,12.9,23.6,0.547,0.0,0.0,0.0,12.9,23.6,0.547,5.3,7.2,0.738,3.6,11.8,15.4,4.2,1.8,0.7,3.8,5.3,31.1,112.0,103.0,21.9,0.581,0.001,0.303,8.6,27.7,18.2,14.2,1.8,1.2,12.5,26.6,5.9,4.3,10.2,0.173,2.5,0.3,2.8,3.5
2008-09,27.0,UTA,NBA,PF,37.0,37.0,1197.0,10.8,22.0,0.49,0.0,0.0,,10.8,22.0,0.49,4.2,6.0,0.698,4.8,11.8,16.6,3.4,1.7,0.3,3.4,5.7,25.8,105.0,105.0,17.2,0.523,0.0,0.271,11.1,27.3,19.2,11.4,1.7,0.5,12.1,24.4,0.9,1.7,2.6,0.105,0.0,-0.5,-0.6,0.4
2009-10,28.0,UTA,NBA,PF,78.0,78.0,2673.0,11.8,21.0,0.562,0.0,0.0,,11.8,21.0,0.562,5.5,7.4,0.742,3.5,13.3,16.7,4.7,1.6,0.7,4.1,5.2,29.1,112.0,102.0,21.3,0.599,0.0,0.35,8.2,29.9,19.4,15.8,1.6,1.1,14.3,24.8,5.3,4.6,9.9,0.178,2.4,1.1,3.4,3.7
2010-11,29.0,CHI,NBA,C,59.0,59.0,1882.0,12.2,23.9,0.51,0.0,0.0,,12.2,23.9,0.51,4.8,6.9,0.701,3.7,12.3,15.9,4.1,1.3,0.5,4.2,5.3,29.2,105.0,99.0,18.8,0.542,0.0,0.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,1.9,3.9,5.8,0.149,0.2,0.8,1.0,1.4
2011-12,30.0,CHI,NBA,PF,66.0,66.0,1948.0,12.4,23.3,0.532,0.0,0.0,0.0,12.4,23.2,0.533,2.6,3.8,0.693,3.2,12.4,15.6,3.5,1.7,0.7,3.2,4.6,27.4,108.0,95.0,19.7,0.549,0.001,0.163,6.7,25.3,16.1,11.8,1.7,0.9,11.3,23.8,3.3,4.3,7.6,0.187,1.1,1.6,2.7,2.3
2012-13,31.0,CHI,NBA,PF,79.0,79.0,2546.0,11.5,24.1,0.477,0.0,0.0,0.0,11.5,24.0,0.478,4.1,5.6,0.731,3.7,12.6,16.3,3.8,1.4,0.6,3.7,5.0,27.0,101.0,100.0,17.1,0.51,0.002,0.232,7.8,27.2,17.4,13.4,1.4,0.8,12.3,25.8,1.4,4.3,5.7,0.108,-0.3,0.2,-0.1,1.2
2013-14,32.0,CHI,NBA,PF,76.0,76.0,2141.0,11.1,24.4,0.456,0.0,0.0,0.0,11.1,24.3,0.457,3.7,4.8,0.767,3.4,12.3,15.7,2.9,1.3,0.5,3.8,5.4,25.9,95.0,98.0,14.4,0.489,0.002,0.197,7.4,25.9,16.8,10.9,1.3,0.8,12.6,26.3,-0.9,4.3,3.4,0.076,-2.3,0.2,-2.1,-0.1
2014-15,33.0,LAL,NBA,PF,71.0,26.0,1692.0,11.2,22.4,0.499,0.0,0.0,,11.2,22.4,0.499,2.8,4.5,0.627,3.4,11.2,14.5,2.9,1.2,0.4,2.8,5.6,25.2,102.0,109.0,16.4,0.517,0.0,0.202,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1.0,2.2,0.062,-0.5,-1.2,-1.7,0.1
Career,,,NBA,,861.0,775.0,26901.0,11.4,21.9,0.521,0.0,0.0,0.071,11.4,21.9,0.522,4.5,6.2,0.722,4.0,12.0,16.0,3.8,1.5,0.7,3.6,5.1,27.3,108.0,102.0,19.5,0.554,0.001,0.281,8.8,26.6,17.7,13.2,1.5,1.0,12.6,24.3,40.6,39.7,80.3,0.143,1.3,0.1,1.4,23.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6 seasons,,UTA,NBA,,354.0,340.0,12051.0,12.2,22.4,0.544,0.0,0.0,0.0,12.2,22.3,0.544,5.3,7.3,0.716,4.1,12.0,16.1,4.4,1.6,0.6,3.9,5.2,29.6,111.0,104.0,21.3,0.578,0.0,0.329,9.5,27.7,18.6,15.3,1.6,0.9,13.3,25.5,23.5,16.7,40.2,0.16,2.6,0.2,2.7,14.4
4 seasons,,CHI,NBA,,280.0,280.0,8517.0,11.7,23.9,0.491,0.0,0.0,0.0,11.7,23.9,0.492,3.8,5.3,0.724,3.5,12.4,15.9,3.6,1.4,0.6,3.7,5.1,27.3,102.0,98.0,17.4,0.521,0.001,0.22,7.6,26.2,17.0,12.6,1.4,0.8,12.5,25.7,5.7,16.9,22.6,0.127,-0.4,0.6,0.3,4.8
2 seasons,,CLE,NBA,,156.0,129.0,4641.0,9.0,17.0,0.528,0.0,0.1,0.143,9.0,16.9,0.53,4.1,5.3,0.769,4.8,11.6,16.4,2.8,1.5,1.2,2.7,4.7,22.1,114.0,103.0,19.5,0.571,0.005,0.314,10.3,25.0,17.6,9.9,1.5,1.6,12.1,18.7,10.2,5.2,15.4,0.159,1.6,-0.4,1.2,3.7
1 season,,LAL,NBA,,71.0,26.0,1692.0,11.2,22.4,0.499,0.0,0.0,,11.2,22.4,0.499,2.8,4.5,0.627,3.4,11.2,14.5,2.9,1.2,0.4,2.8,5.6,25.2,102.0,109.0,16.4,0.517,0.0,0.202,7.0,25.2,15.7,10.3,1.2,0.6,10.2,23.7,1.2,1.0,2.2,0.062,-0.5,-1.2,-1.7,0.1
