Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2016-17,19.0,PHO,NBA,PF,43.0,0.0,574.0,4.8,13.4,0.354,2.3,8.4,0.277,2.4,5.0,0.483,0.3,0.9,0.364,1.9,6.7,8.6,1.9,0.8,1.8,2.7,6.2,12.2,86.0,113.0,5.3,0.44,0.627,0.068,4.2,15.6,9.7,5.5,0.8,3.1,16.2,14.4,-0.7,0.3,-0.3,-0.029,-4.3,-0.7,-5.1,-0.4
2017-18,20.0,PHO,NBA,PF,82.0,37.0,2069.0,4.3,11.2,0.386,2.7,7.5,0.366,1.6,3.7,0.426,0.9,1.2,0.765,0.9,7.4,8.4,3.0,0.5,1.2,2.6,3.8,12.3,95.0,114.0,7.1,0.524,0.665,0.105,2.0,16.8,9.3,8.9,0.5,2.1,18.1,12.7,-0.7,0.8,0.1,0.001,-2.9,-0.8,-3.7,-0.9
2018-19,21.0,PHO,NBA,PF,46.0,27.0,826.0,5.1,11.4,0.447,1.3,5.8,0.218,3.8,5.5,0.688,1.8,3.1,0.593,2.0,8.6,10.6,3.2,1.0,1.3,2.1,5.2,13.3,102.0,115.0,9.5,0.521,0.513,0.274,4.5,20.3,12.3,9.4,1.0,2.2,14.4,13.4,0.0,0.4,0.5,0.027,-3.4,-0.8,-4.1,-0.5
2019-20,22.0,TOT,NBA,"C,PF",16.0,3.0,286.0,6.8,15.2,0.446,2.5,7.1,0.349,4.3,8.1,0.531,1.6,2.3,0.714,2.6,9.4,12.0,4.6,0.7,1.5,3.5,6.9,17.6,102.0,110.0,10.9,0.545,0.467,0.152,5.9,21.1,13.5,14.4,0.7,2.8,17.6,17.7,0.0,0.3,0.3,0.052,-3.1,0.2,-2.9,-0.1
2019-20,22.0,MIL,NBA,C,7.0,0.0,91.0,5.0,10.5,0.476,2.0,4.5,0.444,3.0,6.0,0.5,1.0,1.5,0.667,0.0,10.0,10.0,4.5,0.0,2.5,2.5,8.0,13.0,105.0,103.0,8.4,0.582,0.429,0.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,0.0,0.2,0.2,0.105,-4.4,3.2,-1.2,0.0
2019-20,22.0,GSW,NBA,PF,9.0,3.0,195.0,7.6,17.4,0.437,2.7,8.3,0.324,4.9,9.1,0.541,2.0,2.7,0.727,3.9,9.1,13.0,4.7,1.0,1.0,3.9,6.4,19.9,101.0,114.0,12.1,0.534,0.479,0.155,8.6,21.3,14.7,15.2,1.0,1.8,17.4,20.1,0.0,0.1,0.1,0.027,-2.5,-1.2,-3.7,-0.1
Career,,,NBA,,187.0,67.0,3755.0,4.7,11.9,0.399,2.3,7.2,0.323,2.4,4.7,0.518,1.1,1.7,0.654,1.4,7.7,9.2,3.0,0.7,1.3,2.6,4.7,12.9,96.0,114.0,7.6,0.512,0.607,0.139,3.2,17.7,10.4,8.9,0.7,2.3,16.9,13.5,-1.3,1.8,0.5,0.006,-3.3,-0.7,-3.9,-1.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHO,NBA,,171.0,64.0,3469.0,4.6,11.6,0.394,2.3,7.2,0.321,2.3,4.4,0.516,1.0,1.6,0.647,1.3,7.6,8.9,2.9,0.7,1.3,2.5,4.6,12.5,96.0,114.0,7.4,0.508,0.622,0.138,3.0,17.5,10.1,8.4,0.7,2.3,16.9,13.1,-1.3,1.5,0.2,0.002,-3.3,-0.8,-4.0,-1.8
1 season,,GSW,NBA,,9.0,3.0,195.0,7.6,17.4,0.437,2.7,8.3,0.324,4.9,9.1,0.541,2.0,2.7,0.727,3.9,9.1,13.0,4.7,1.0,1.0,3.9,6.4,19.9,101.0,114.0,12.1,0.534,0.479,0.155,8.6,21.3,14.7,15.2,1.0,1.8,17.4,20.1,0.0,0.1,0.1,0.027,-2.5,-1.2,-3.7,-0.1
1 season,,MIL,NBA,,7.0,0.0,91.0,5.0,10.5,0.476,2.0,4.5,0.444,3.0,6.0,0.5,1.0,1.5,0.667,0.0,10.0,10.0,4.5,0.0,2.5,2.5,8.0,13.0,105.0,103.0,8.4,0.582,0.429,0.143,0.0,20.5,10.9,12.5,0.0,4.8,18.3,12.4,0.0,0.2,0.2,0.105,-4.4,3.2,-1.2,0.0
