Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2003-04,25.0,SAC,NBA,PF,73.0,7.0,976.0,7.0,14.5,0.487,0.0,0.0,,7.0,14.5,0.487,3.8,4.7,0.807,4.8,7.1,11.9,2.5,2.2,0.6,2.3,6.7,17.9,112.0,104.0,14.6,0.541,0.0,0.322,10.8,15.2,13.1,7.6,2.2,0.9,12.1,16.4,1.7,0.9,2.6,0.129,-0.8,-0.4,-1.2,0.2
2004-05,26.0,SAC,NBA,PF,81.0,21.0,1668.0,7.9,15.1,0.527,0.0,0.1,0.0,7.9,15.0,0.53,2.9,3.4,0.847,3.9,6.8,10.6,3.5,1.6,0.6,2.2,6.4,18.8,116.0,108.0,14.9,0.566,0.006,0.227,8.4,14.7,11.5,10.5,1.6,0.8,11.5,16.2,3.1,1.2,4.3,0.124,-0.6,-0.3,-0.9,0.5
2005-06,27.0,CHI,NBA,PF,62.0,7.0,1329.0,9.2,19.1,0.481,0.1,0.2,0.4,9.1,18.9,0.481,3.7,4.5,0.817,3.0,6.6,9.6,3.4,1.4,0.6,3.3,6.1,22.1,102.0,104.0,13.6,0.524,0.01,0.234,6.6,14.6,10.6,11.5,1.4,0.9,13.6,21.3,0.7,1.8,2.5,0.09,-1.5,0.4,-1.1,0.3
2006-07,28.0,WAS,NBA,PF,37.0,1.0,700.0,8.6,16.4,0.524,0.0,0.1,0.0,8.6,16.3,0.529,3.4,3.9,0.852,3.2,6.6,9.8,2.8,1.2,0.7,3.1,7.7,20.6,109.0,111.0,13.6,0.567,0.009,0.24,7.0,15.2,11.0,9.0,1.2,1.1,14.7,18.3,0.8,0.3,1.1,0.078,-2.1,-1.1,-3.2,-0.2
2007-08,29.0,WAS,NBA,C,80.0,13.0,1554.0,7.4,16.1,0.458,0.0,0.1,0.0,7.4,16.1,0.46,2.3,2.5,0.918,2.8,6.6,9.4,4.7,1.8,0.6,3.0,6.2,17.1,102.0,110.0,11.8,0.496,0.004,0.156,6.0,14.7,10.2,14.2,1.8,0.9,14.7,17.3,0.6,1.2,1.7,0.053,-2.3,-0.3,-2.6,-0.2
2008-09,30.0,WAS,NBA,C,77.0,29.0,1521.0,8.4,15.9,0.532,0.0,0.0,0.0,8.4,15.8,0.533,2.8,3.1,0.889,2.6,5.3,7.9,3.3,2.2,0.7,2.6,6.9,19.6,111.0,113.0,13.9,0.57,0.002,0.197,5.6,12.1,8.8,10.3,2.2,1.1,13.0,17.1,1.8,0.7,2.4,0.076,-1.7,-0.2,-2.0,0.0
2009-10,31.0,NOH,NBA,C,75.0,1.0,1410.0,8.9,17.9,0.494,0.0,0.2,0.167,8.8,17.7,0.498,2.2,2.7,0.811,2.2,6.4,8.5,2.6,2.3,0.5,3.0,7.6,20.0,99.0,109.0,11.6,0.522,0.012,0.152,4.8,14.7,9.7,7.9,2.3,0.8,13.5,19.5,0.0,1.2,1.3,0.044,-3.9,0.2,-3.7,-0.6
2010-11,32.0,PHI,NBA,C,10.0,0.0,71.0,5.2,11.1,0.467,0.0,0.0,,5.2,11.1,0.467,1.5,2.9,0.5,1.5,5.9,7.4,1.5,0.0,0.0,2.9,11.8,11.8,85.0,110.0,1.2,0.477,0.0,0.267,3.2,13.0,8.1,4.1,0.0,0.0,19.3,13.5,-0.1,0.1,0.0,-0.019,-8.9,-1.4,-10.3,-0.1
Career,,,NBA,,495.0,79.0,9229.0,8.2,16.4,0.499,0.0,0.1,0.158,8.2,16.3,0.501,2.9,3.4,0.844,3.1,6.4,9.5,3.3,1.8,0.6,2.7,6.8,19.3,107.0,109.0,13.3,0.538,0.007,0.21,6.8,14.3,10.5,10.3,1.8,0.9,13.3,17.9,8.6,7.3,15.9,0.083,-1.9,-0.2,-2.1,-0.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
